PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,OilPeakRate
859158.7687088324,-517150.44736321026,-296931.9078675623,2263.1328557009906,-1699.5067163361782,-5656.116135831677,-4007.201700012118,100.31497089359054,2548.807395316135,3135.299522962014,921.3424872964729,-628.2608347231393,-0.4023954655197923,100.65096886183002,-38.36131683875251,-11.191784372124646,13.076923957637177,-0.526464700738274,-0.11760933310529123,-0.5898758964813237,0.5781473077502416,-0.6754618862700493,-0.054765138935199166,119.0833518
872910.0133470646,-484322.38394466625,-297010.8163530432,2011.155526030856,-2311.7064533640287,-5354.7044403558875,-3997.9054205947496,-70.26593815778678,2434.3845907274226,619.1166009054361,1564.941415228942,-619.3799225851767,-58.76936989107619,91.20393312767027,-30.623923680858223,-7.22307219866511,7.923197044939949,-0.3738449125755251,-0.07201248866146334,-0.6480895666972603,0.5820524960728802,-0.6643652563087876,-0.04612647389610829,111.4762077
890488.9250507716,-472389.5659335751,-272464.6137250956,1937.5293724364374,-2099.9896782595433,-6306.54509116926,5190.917881430651,-123.53103021510063,2704.77717538897,1072.3500698977432,2177.531289848144,-589.816723833691,38.55619287500854,-152.8845749678637,-8.082974240728491,-12.28911366875596,12.584094889050458,0.2356347258300745,-0.06022766738384153,-0.7784655087680609,-0.6526143049490097,-0.26200913785161845,-0.07813189264995304,97.36906269
856234.86947839,-513616.5143096916,-298181.64817447466,2217.0508448006144,-2198.52236549641,-5511.1353357875205,6274.228937288127,-66.10596015387199,2390.663224270962,616.3470968885568,1654.6843308875204,-481.6592454556078,-40.66915005210576,93.40903815137337,-36.88775471489713,-7.262120425367894,8.1494781923289,-0.12579430724900742,-0.12024672664216851,-0.7477245181264817,-0.7032110086170816,-0.1734497908717875,0.7496614583442944,178.2024085
1106227.0565007776,-120127.08167230476,-254607.3521073388,-338.45844447036797,3536.6143360742594,6182.73717909228,3471.256892168218,225.04026697642334,-2953.890587720242,1571.6125436116947,993.8209471395875,471.2273960529027,-111.085579462097,63.772299736121134,3.9749822977987823,-3.664641295985229,3.6031457227743986,-0.28921487101972104,-0.05320663653890169,-0.5687575779796638,0.38449820280498126,-0.3731309053015059,-0.055032356765601385,128.02382930000002
1094439.6502170444,-147255.03330679022,-254303.36330631308,-129.71098860795982,3740.980649097135,5793.076439550109,3468.547254927974,269.2265850210442,-2865.0360122427,1848.7289956100371,767.7485291548799,443.6516608625104,-117.76073906351739,63.091744366097814,9.454627072015011,-4.461389108607609,5.5103423239899865,-0.2908144246730137,-0.07206189937108576,-0.7647052994371902,-0.6742856378267392,-0.2634828040694108,-0.07594723297560041,121.2976378
826530.3483924854,-540461.5584726721,-155167.39612956374,2835.3621765638745,-1800.7451362533122,-4819.278907471035,-3834.403193288672,200.63597700917677,2129.4460554595894,862.5795439557323,747.9649846540244,-466.6922636786214,-32.24272196769688,-85.52969465657401,28.207197546293404,-11.267342635885397,9.33378661425789,-0.301228860662718,-0.05394508116857938,-0.7472745279957037,-0.698224246622534,-0.1573153686872621,0.735187894059651,69.1718361
845335.345109762,-500364.5268584694,-155016.5628760738,2546.5391737660343,-1389.6329907581037,-4740.005787650064,-3834.221657343321,173.44834687533555,2090.7491503345336,697.0769969137573,309.40959511545657,-438.09369540476087,4.033359633264278,-86.03900016307772,35.24211436284442,-9.45077590406843,6.368565867236158,-0.2853078274800168,-0.04241248162850004,-0.7504918130860976,-0.6951500585681124,-0.15194984746082243,0.7607520606682869,123.3928762
858492.8074433211,-479489.16336982034,-301615.56860014005,1937.146831265486,-2651.813987962877,-5440.125147939852,7982.701253741328,-99.9396596425173,2357.2805463268674,686.0421969179756,1569.382719213631,-429.1708532614451,-80.79188250398126,92.74112474725871,-21.260729661924117,-7.245116330449048,9.378355360386456,-0.3324386485851997,-0.11437503596579565,-0.15455716791028973,1.016918933462493,0.6519986484704875,-0.23629461176878,90.22620444
859549.8255859383,-479656.18606109166,-301320.9500937488,1958.5119731043308,-2002.2255963849984,-5724.181018816235,7984.057906752748,-93.9325518075297,2333.688344246779,715.6491445257956,1567.9548639941022,-433.0226554180045,-78.44788900149724,92.76929266101845,-25.389352105013156,-7.278325544806124,9.289106775119858,-0.3222534654762737,-0.11715774160809447,-0.7637916742933484,-0.6644368282283439,-0.2841506778982037,-0.1355487399035303,154.51192869999997
957163.770615698,-522162.43570116576,-210964.76405648026,2789.010112220141,2653.2279716965872,4993.235099021128,259.4160577941139,659.8505031544154,-2233.4725440043403,1262.9548154278714,-5.693244212157042,391.1994497907693,64.30734543599675,-186.72616688602938,14.023698602064897,-11.296485695806195,5.195053723331718,-0.23470523664195583,0.0017864205261675411,-0.6617671165985778,0.580253610756177,-0.630139696317683,0.03080937274943548,90.96429979
861928.1607336887,-461147.43162340793,-154694.91706717707,2224.288511802344,-1954.4224193628181,-4722.905026208682,-3835.4890616442244,128.76598110387565,2085.6051060239834,801.7416811768228,464.4018999258355,-446.19539346552745,-1.7941088100630707,-84.93880315105957,27.63804221544089,-9.29685796407227,7.094048491208532,-0.31693302454943334,-0.03552416234856002,-0.4225088381622686,0.4036650245684822,-0.2664014933997987,0.7977069172898966,145.2857368
961339.3862656185,-606396.0494252179,-228158.39419955062,3343.2153272186165,2422.2636635778813,5258.397970733152,5734.396377566718,687.9496257445006,-2313.8134513785926,1099.3727583666557,751.2086051121037,355.88404634138533,-122.43383802747313,99.61053655987006,-15.063024929245703,-8.856303974388279,10.172859889363854,-0.5181427104630618,-0.09224000582739034,-0.6443187105042137,0.56158429272526,-0.6625088290244606,-0.0719122843446897,180.2857422
965586.8555714322,-599383.8221439391,-227779.45553021473,3306.479961512245,3036.699286862998,4964.953121502521,5734.299223914421,706.468916439861,-2381.0221900786237,1391.8919332606483,688.6133410010747,371.35291130616343,-119.99970739302624,101.60601047706051,0.4364880248827494,-9.190753450834672,11.373955333850676,-0.5386542128295309,-0.1060560760834616,-0.7281284886345364,-0.6908204279222141,-0.27490943271858476,-0.1692483066799236,81.51191738
891776.1375782525,-313918.9467170889,-217226.53554797865,907.7425251297291,-2205.5375172980366,-6410.352119740575,2130.4485794464445,-319.7618256599369,2998.6419363223404,1119.6875964015535,3256.381511324073,-598.7081748682172,18.27100282317498,6.810042988805168,-32.11060815839238,-8.786683855688405,15.799172845534926,0.11141241769752434,-0.10417635499607454,0.06508306941281489,-0.3741803800884895,1.5275115927937575,0.5711131985914027,209.2143181
883272.1188527313,-331710.5854833422,-217426.69119085025,1042.4594131566712,-2428.8171672025023,-6348.9684676943725,2125.5354632413387,-273.0779530950099,2907.9085352870716,708.2129434919464,2479.3757782188763,-613.7697856718125,-55.51924132467194,-2.8351714077213366,-25.768302519857265,-8.282089512547333,12.42090064506503,-0.20809729360770035,-0.07938769696116545,-0.42367842510830306,1.1440543714831062,0.4922168890727485,0.730490823436111,43.97619728
857041.1464207082,-389770.70555734186,-217882.75516860606,1480.8701873500706,-2464.57340547905,-6340.339478656988,2126.372300328431,-215.02201843838358,2980.6938422712774,1232.2537680893063,2931.9600963519383,-578.3275875469808,-16.47348156191846,4.184407384297248,-8.463315903017419,-10.215445046347963,18.076231255388937,-0.03156056584793476,-0.0881783538721108,-0.7138006108945635,0.5614426674770213,-0.5630158860109745,0.854895971415513,140.1309741
1304052.7587604711,361758.4853849242,-237373.33911132754,-4355.31578432614,-1730.3980183694066,-5139.036494383285,-5632.774701598223,-656.4214574123711,2299.8737578411274,1897.8078937059752,-3049.4555629052225,-498.71413483996474,70.76621686639052,111.48133731845968,-15.377018695190808,10.060238621509741,-3.6651861387649585,-0.10553243448193476,-0.0297621943016735,-0.6508080513862697,-0.6523594422358201,-0.22948144924952518,0.09668302773066818,197.5238401
944015.2094423301,-435681.4433055358,-243112.80773892085,1756.09354662116,-1678.2372835297158,-5531.168319401482,-5615.153198183859,-37.70126299616359,2301.480075524916,573.518009127263,1086.572680329092,-459.62165691713903,87.28968741061493,121.2453292924242,-23.04837792850348,-4.112526029715816,30.134490580822515,-0.5604070307347081,-0.05392810824967946,-0.6396047172600483,0.5763574064759316,-0.656205416000815,0.007082236469966995,181.1071709
1288507.7602251403,321910.2672049712,-237032.26146954097,-4054.1290721354203,-1861.5819328075036,-5029.087384878737,-7441.361391109744,-662.6489574670073,2359.668874546095,1994.8977333725422,-1893.0926832517139,-557.5001522195738,-13.00963475181467,112.98062396115348,-23.44304338137017,7.2756227316772915,-11.202095341823998,-0.23165713927033293,-0.023744863978758166,-0.5812653959171115,0.600261391632224,-0.6251477940221863,0.14427687979264514,235.6547984
1402032.5992654448,570955.2253520787,-234931.32678363012,-5942.097415891988,-1306.4620644045742,-5177.708552701096,-7442.419477548271,-888.0277802895534,2320.2258841720222,1924.1067372422508,-2849.702485953013,-510.3378246612511,11.961084453543192,110.54652799104194,-38.4407367634813,12.500923408104482,-19.101091047543985,-0.15736264453589488,-0.02114769815464839,0.27543820372286737,0.08108918466831835,0.16702355744227007,0.053312561809571994,241.5952755
976661.5099191772,-495251.6324681199,-208575.65127574548,2603.689189031682,2699.8323412595837,5115.761386938944,-8569.442239332982,657.2146897456097,-2269.0919816152586,1261.8975084941644,80.01434614744095,409.5364228673251,-6.461661893297822,-190.44004660298012,9.316412697840084,-12.11099451464029,7.616005505113983,-0.4729232718276041,0.0028601353269662624,0.2191003207232291,0.04512408652972357,0.152276313649211,-0.16059419916022713,53.15477013
1421026.3886447253,609393.2079263902,-234121.0789321043,-6284.311698995557,-1764.7907990995413,-5060.41080833738,6519.110343343359,-914.3293152973688,2214.0533807252136,2463.6925111448754,-3207.737692784458,-434.92023785785926,-10.728993915571596,113.0778948571137,-15.236559054398674,12.677511026220783,-16.130093225126817,0.2506473226372958,-0.06390176798502419,-0.06685686610985361,1.04377823749587,0.7049155553764078,0.03536427602699675,63.50000983
1164194.199100579,39952.15324362297,-238270.31871813172,-1911.355831504472,-1573.578922994322,-5322.676480664891,6529.340370580323,-459.5952137334875,2288.2330977893425,1295.414837835916,-942.3749392909825,-514.1226676518062,-56.86381549447105,113.50921897450692,14.669517594570214,3.3068907974331867,-3.3653481947867614,-0.13485425057752706,-0.08806415057917988,-0.48308273572324,-0.8047022960651246,0.01998347019381067,-0.07416413870556507,40.21429194
1165755.0136008814,39712.55570989872,-237791.17129549404,-1929.2565940653255,-2197.111646836788,-5178.321455994043,3880.9610092363555,-444.5712741736117,2345.5062653079144,1678.2181016100656,-870.5505068766563,-473.3506132293155,-75.42745864361655,112.47412833001479,-26.6316011104453,2.1103302482054693,-2.787763911213924,-0.1459548526195503,-0.08026151381505402,-0.3299061743929176,1.1787037222257357,0.4052925268483662,-0.058920966998489165,50.23810301
1232086.4702197863,181538.53199309797,-236154.83411552288,-2997.6857158001408,-1685.5255560146438,-5148.123868311902,4455.424325593259,-557.9640736452482,2295.7935025362885,1822.49074766006,-1522.346451698021,-502.59866969162607,-19.33512207534737,115.30667524119443,5.484215473448763,5.4549000232026,-6.696001804881269,-0.16175948053368086,-0.06602479927466483,-0.6260522899395695,0.605521004226558,-0.6362129578395362,0.1271613414094304,46.08334047
1203974.503950129,116485.64824160602,-236103.77564083223,-2483.5003345266123,-1956.6198830717328,-5098.508639872117,-5498.339842627961,-476.7077414246999,2221.3541178348014,1344.454606778203,-1444.6026149482898,-496.38028305932266,-0.721757198708801,117.26780994321848,93.52427884332664,5.262836542110049,-3.3103358685085236,-0.2715619790631922,-0.05376897641367525,0.14461017082458485,-0.3328189044141498,1.4590588052656004,-0.20360410460050601,49.86905534
1216554.043781655,141522.56909043543,-235706.6172460953,-2692.4417283752373,-1934.6780262438353,-5034.503324281364,1797.3516324966768,-514.8122242998517,2359.925131546187,1724.2671737664023,-1626.0364637083806,-505.0910431440929,29.564916129360697,120.53002209293638,101.655883987235,5.748050963663973,-3.4416071620073136,-0.26791146973621865,-0.05889145414595257,-0.37801791635708715,1.1947134249746127,0.41792844616362373,-0.0024888466451323766,67.10715324
1237480.2077974018,185989.40019829103,-235052.1878990178,-3018.7898352278767,-1495.1305270713153,-5284.9629207222115,1799.4820902657927,-566.0599117345049,2272.0971444810234,1510.9974566262447,-1514.4255933168067,-466.10099698072077,-35.39692507807889,111.85915180953549,-19.834352113349915,5.778060645268416,-7.881625548373605,-0.15757046504152505,-0.0575795892662864,-0.3293102651408959,1.1837280398489831,0.41647972312547166,-0.01036500014414332,75.06429733
1044221.8914275104,-244454.86116560063,-237841.12177755928,254.48049378582607,-2138.2944553031944,-5169.403909055725,3288.9099152837257,-175.89414416052452,2316.890050173269,1304.9916207575911,-213.13561799052252,-486.26661797253973,-67.54720993959793,112.8782771471613,-6.621967510255985,-2.1301840850118987,3.855754998724768,-0.34747643785268495,-0.09436681337241672,-0.7080539750509456,-0.6640770256188797,-0.2651525845020498,-0.08393367151940369,81.15477446
957304.7731499607,-596242.1665097768,-230628.09665264722,3304.3108555624453,3173.7243979593327,4943.344061185969,-2306.7372263947864,718.4896397846366,-2324.295336725261,1424.2175633506151,684.0397135411775,386.55044257377375,-96.22526816560516,-155.58074373201148,-1.9557404951950244,-14.519430401729428,12.119892714201958,-0.567749203491655,-0.02327427725593753,-0.34252166943939644,1.147864673027212,0.4102860637196413,-0.1797039142751155,20.91709507
938534.7638015462,-538901.0202050814,-200074.1948251689,2631.659788202938,-1686.6975883464836,-4810.134563573251,-6273.342558195149,181.067262872642,2209.822532409103,1050.2454904056217,315.94816090255836,-445.4393371224324,71.28398811264665,-197.25044598622054,25.346455234759233,-11.745898941227049,5.576200658420249,-0.15810406374188893,0.007259433585755328,-0.6321099753995831,0.5914658538376079,-0.6286809975519341,0.014493647443932214,52.81335851
1121023.143342322,-80550.14439644545,-237361.14500096705,-939.9976698375879,-1453.7084774247733,-4350.636506849199,-6777.649151540592,-174.54306641906496,1866.4475560080502,1315.4342305559358,-2360.9696558950923,-474.8005732129558,-361.4573401723982,88.15693734749382,-2.913810229762236,-1.4836744094406298,22.60085189455687,1.4913504364084738,0.053041576222490804,-0.20022708005064388,1.147959792391919,0.405750591229959,-0.1700334886152378,144.7774034
918479.6726061703,-537391.3988427729,-236746.43015795667,2555.0457980679175,-1771.6377192651792,-4166.963506113602,-4902.8080315835505,181.80061975853442,1993.2868853962511,794.9162674268334,-205.3944212134245,-421.4298723113613,-266.0554101216412,100.25177664717629,42.62979106901089,-8.191984264882585,12.861052438900218,-0.8907688615985933,0.04080979906383487,-0.464278330013939,0.3759776279620973,-0.4376233867162397,-0.6361935187931406,47.90238837
930803.8641698599,-511924.8116091534,-236199.8988125172,2374.7659247941697,-1346.2610000067614,-4442.304408029084,-4901.652147944433,156.8079876236189,1862.1302643624606,504.356173837411,-187.47734982356886,-400.0199273006273,-282.89884172854613,98.59510130166431,39.487649999433636,-7.4762313582628535,12.432582865948826,-0.7987529761296278,0.04116400715147289,-0.6762690012005771,-0.6814532706984342,-0.32446834636618227,-0.6459686706547725,56.19048489
874311.7984440413,-640337.3982019089,-236832.80610876743,3329.0379787000693,-1833.5514739413434,-4219.769132274163,1501.515569024856,280.33459597867244,1849.28020130462,675.5258385520272,-28.508915735029937,-400.09791659279557,-272.248866574056,98.39952181483874,3.886740323276824,-9.586078657771509,10.726632345849994,-1.2997717368263775,0.03784825359772017,-0.6785046613009222,-0.6835782766735609,-0.33344048894915346,-0.6635914983885144,34.93651334
976160.409318715,-416898.9662208318,-234660.5980994309,1632.877712059353,-1367.7908162856909,-4535.1296662234745,1498.7690486191375,106.05142378631663,1551.6176899064794,596.6370477098754,-800.5807968479338,-369.0844820798458,-320.53049096779387,95.52599899424713,30.86648354293234,-5.824751328642299,14.24339662335345,-0.23590388029560377,0.020381364284885822,1.2735314972230627,-0.03844320808062244,-0.3722375286311131,-0.660467018545028,46.41667385
959135.9934629566,-458116.839663139,-234756.9841145886,1923.3438183744163,-1794.523786043956,-4220.7647611349,5244.029088022246,110.38491278156627,1879.9171825983738,1041.0557089546219,-567.419814691645,-378.96444098473387,-293.62972844453276,98.33952866008346,6.538640016586484,-7.111670476625555,13.837794638788512,-0.4751903608398127,0.024048012324883537,-0.5842336649775658,0.5744165256933894,-0.7184916479868023,-0.526571038111876,66.54762935
976966.2092630167,-420559.01470856223,-234272.36339422935,1653.107496349167,-1331.816057374448,-4403.831453748759,5245.973378649808,59.439522404494795,1875.4912800327904,673.3556443570299,-687.6492563273565,-414.4774841142109,-305.01808442448726,95.7388709670991,6.356303371740554,-5.84175613686721,13.01987421202399,-0.2802415185059637,0.01736213289495495,-0.3046048243571485,1.1582479370113499,0.33458387761536224,-0.6500079501248801,55.23810379
994317.5960465657,-392759.7592905465,-283537.3392624162,1629.6329254550594,2922.472955369496,4641.016967830096,7194.345666086785,456.05206128917524,-2166.500423184818,895.9175918834364,-943.0738082284477,343.97842251386515,-141.39049201387797,-119.79481760748156,-3.4410864267951835,-8.213913723811556,9.541950151713513,-0.2315433333745321,-0.032002362879078476,-0.7080930612391859,-0.6761970832462081,-0.3025589813117477,-0.5173491993853829,39.30952989
907259.7018720034,-558805.2611244275,-237852.72548453617,2712.970830444444,-1339.3559433689657,-4802.212528804999,1979.1375688995956,159.27164610888846,2088.924849162924,444.2188590072618,-190.63244105575987,-455.87814451108596,-278.5999747724007,98.32435027464443,44.78851655278586,-7.761697022396464,11.842854191442234,-0.8936489773987718,0.012071391775224937,0.23364946938793577,0.050889191418295864,0.060626031656295314,-0.7083540201843977,64.66667667
915283.4727892108,-539229.7720246981,-237884.90975894785,2546.4721071700737,-1777.9832200847711,-4625.021026564048,1976.4443967991324,162.93664544458238,2055.545045516495,830.3021818184757,-278.4085930724046,-431.70566869560264,-272.0834642212673,100.51691590701816,50.87173675546803,-8.03741984669555,13.2561794821173,-0.8241082570836382,0.021790315676801827,-0.1998629864414673,0.9635460207185278,0.6082654415670637,-0.7617619512828169,80.69842519
760243.0596628509,-783662.223245855,-316087.8423560676,4338.257187256141,-1096.3275100151945,-2866.4416948408902,2608.0859852494036,494.290238605884,1083.2897870768606,-35.92089129015576,-1691.1464455077116,-270.05228719305916,-104.2607709768692,68.51015932323887,-22.15105940925848,-7.245077389195397,-7.70437567604775,-0.6678872006800335,-0.07167080460786077,-0.4586161730834327,0.37613150402923207,-0.38185228789333475,-0.1703146030125755,73.67421775
840142.7830228056,-613796.6698010728,-313932.8955837217,3039.369009652167,-601.2953592182666,-3048.8362770051913,8238.356470787041,337.8101219356362,1051.3054515221495,229.90324012858989,-2283.732049300234,-240.80996368775254,-10.823061056883885,73.48594570585786,-23.023121627908107,-3.5525341214015063,5.9036947848761,-0.4944100479798842,-0.09189295338914881,-0.6718156170970626,-0.6763648890902263,-0.2653456055879194,-0.10396464779530737,63.39008918
878724.7672103775,-810597.053492383,-297858.7318971131,4459.954096146067,-1410.959673111644,-2750.6151095681125,7445.521382869794,545.1417975790042,1091.4653407220292,341.4934980254082,-1821.1765517373565,-248.62724348741708,-87.89567980448415,-186.74070448055144,0.8432319360400006,-12.514446878767192,-2.8673282326543243,-0.5818243467887078,-0.04043807047126558,-0.56165194758167,0.5760722086740163,-0.6316656408972591,-0.04139497902485018,78.91469475
886667.460079435,-795534.7622321215,-297460.3486904261,4361.178443632168,-759.0836288692628,-3030.446101940871,7447.394687174261,531.9161763788171,1182.6405651612467,704.7972018309976,-1721.1829317395268,-286.5270466429485,-86.58634204393401,-184.59052361282022,1.874952668579254,-13.063583060347693,-0.8065748420056327,-0.6140758131165436,-0.04667079569356278,-0.5584430859820407,0.5763248486480136,-0.6338447830006362,-0.041525184444371074,80.28017115
841216.8938148965,-608949.3072387017,-314248.5796765158,2983.1672122693576,-1234.3105012289307,-2724.627137882505,8236.620842410237,333.3134268064342,1066.7074610313218,241.47265120377781,-2369.739377030698,-268.5218674683107,-0.10167084887787561,73.48267107537573,-25.40712241605225,-3.30548713309771,6.820103995013287,-0.4874152503725931,-0.0817688028052063,-0.5861698156594376,0.576800374168635,-0.6532908288165471,-0.0013689949194465477,18.0095266
1152494.083835704,-136344.8925561434,-257435.20215818487,-297.9710619180169,2546.5451442858644,5184.230582909405,-5693.169114945751,301.45309576189965,-2240.9077654965918,1867.9049277258127,-1315.7845755864532,396.6119206256257,-84.241458630582,-160.89415838525537,-6.09896880256102,-6.353037442254978,8.119672979668149,-0.1105151673349073,0.00984471143801661,-0.6601380066291923,-0.6779118922354663,-0.2816303219927504,-0.4610645781608195,12.22619237
1035469.5192041043,-388137.9581571083,-247225.75372796063,1355.358331024524,-1356.2833281726769,-3584.609280755566,3222.0086952346414,162.41489761373836,1391.977566053991,1145.269971735117,-2229.6102111487994,-336.0073989761189,-46.8205090437937,-178.86434824307656,-9.405820825334681,-7.412978699707208,15.780393223878335,-0.05163791424995507,-0.017609698409905707,-0.5458946210901484,0.580808164647057,-0.6236865080699415,0.04555753350090628,127.149226
1037635.704038743,-385199.84602268133,-247013.01782096532,1348.563354440081,-855.7262332777091,-3755.252839465782,3223.6652573267497,154.0421723605508,1461.0579931669647,1164.664266077463,-2247.2332835632474,-331.952511783305,-74.99638355188952,-180.33272937587662,-8.303111309268187,-7.726030508087447,16.937048497334192,0.040542387210856,-0.014902504951301264,-0.5398632021694791,0.5797642416582074,-0.6245187583770385,0.03721374967696203,9.630953871
1040364.4707580371,-289719.3375486063,-283714.27424083924,840.43276470162,2730.1397863583074,5393.177917377311,7197.559109107701,371.87076994987575,-2472.7663757652235,1140.1729477104366,-601.5468976821317,397.82744557068884,-54.982931813678604,-110.79613390410675,-6.905677901283216,-6.38815308271653,5.155322334617261,-0.3052122659153574,-0.030302791081717517,-0.4071500630513925,0.4289902562037843,-0.41310180089036025,-0.43971212234493035,29.47619504
1063221.7966824218,-282747.13966394885,-209545.5639856433,970.6583879615209,2826.4158666251974,5195.930211776061,-1883.474757810336,437.45285749662196,-2298.096605206397,1151.5786661263871,-670.8045177796284,359.54875150972276,18.979543116187372,-191.0551000316646,9.34644120714868,-7.379283372278065,4.606114408696994,-0.45247843496047546,0.013240537585654381,-0.603259999524243,-0.8669287959984249,0.04610935057599952,-0.11144649881764708,52.67857958
1617474.466829034,872268.8126959676,-201599.2579451016,-7888.492508014715,3369.2119260515756,5447.564678788406,-6046.075678461638,-475.4935429113887,-2473.374544005276,3354.8321301495243,-5163.169297219281,386.3754049048783,-685.4535491114472,-228.31702223444407,39.85817462848141,2.347702570507393,24.072922998445772,6.071642886390952,0.15922075188447737,-0.33741791669469723,-0.8779904927073896,0.0750909208093719,-0.06725246129142125,35.38095786
1092199.88030633,-270571.1416156908,-257490.10928124076,729.7604051501953,2644.7528841329313,4462.0128769597095,-5699.5895654398555,431.18665134528743,-1881.7801074464835,1521.112809430964,-2189.6215726847304,290.98828346970214,-1.3454917671737452,-165.63295269683587,-6.557651534695409,-6.066971818387734,14.941698431979855,-0.1686768717215688,0.019540572231778068,-0.5532342620151213,0.5697059178256721,-0.6145559970337997,0.07274737064382283,86.67858484
1115640.813827496,-246952.4835224992,-262839.3875789029,505.4251915798741,2623.013634101732,4658.876784792521,2979.879836598083,392.82103222924036,-2103.175412147814,2019.6497316909615,-1578.4548079799633,323.9071193527534,484.1877469811464,-135.0952797001502,-16.459010210165435,-1.0250937609136759,-7.105969924783874,-1.6482499420764076,0.0682432085068065,-0.7570641196095244,-0.6558476024341745,-0.21758729510148098,0.14447922421136544,144.4881176
875907.7449877106,-824384.0175537228,-296865.0916958999,4577.768211368743,-1599.2610687676079,-2623.7295654602303,-2334.275672115581,610.5964837674825,1123.940966762008,743.4342605084312,-1998.7150504095403,-267.9547417429847,-86.80173938724784,-187.45567975826717,-6.686579002864557,-13.642551644296828,-2.0687710020685723,-0.7778371759569846,-0.026154292509140347,-0.6022947941752925,-0.6858747555057795,-0.23935373386195768,-0.15672702208929323,101.1666823
874899.5876939313,-829104.9583441016,-296589.1469651798,4632.261626275765,-956.778369224626,-2919.5725930288663,-2333.7482622692964,629.6135130819238,1125.1027313079874,957.4386286992778,-2052.3459249735256,-251.77000269759367,-74.52376592256074,-186.24380530051798,-6.390102478295077,-13.924601267964665,-2.050112598262727,-0.7580172173152132,-0.031004574417573448,-0.5993878604313604,-0.6857204824285354,-0.2402313477587689,-0.15512238089442482,115.22620829999998
1013338.9736333925,-241320.56348422886,-297504.61680214363,480.6404282418922,2351.614310361001,5422.813516888759,-4738.716279004392,324.97785450563947,-2454.8347727841788,1509.795839660577,76.45491901999448,453.13073555233706,-102.35387369401866,53.96729746819027,-11.534095220635129,-4.938742735372678,5.495334046601639,-0.44946921682708424,-0.02969941306041764,-0.6340169520876581,0.5703762183597494,-0.6481306238358148,0.000561308839509426,52.25715094
1011409.2541482253,-246876.35018588908,-297467.00562321156,536.3067763242946,2681.2599522027567,5323.8711022359175,-4736.965073748628,314.1105553365521,-2409.523173891555,1207.8210533885076,30.16348196615838,432.2384511129676,-88.8972132850656,52.63148949230786,-15.527441496128572,-4.2446877139498005,4.032194085296651,-0.45944088153236606,-0.025208935461698754,-0.6385830159135762,0.571198854410694,-0.6462014871902995,0.007267581735355227,97.05953883
870933.0008099237,-807489.5640482189,-242758.49446657414,4811.982446439322,1488.5867535055545,3290.6547987032354,-4034.7382715015638,906.7239962748356,-1258.6767038208036,811.8929855809486,-1818.0492941104678,160.84152250270856,-76.48848845897562,-176.15492406249916,18.08879765221181,-13.66299969208121,-0.2630819092359245,-0.6834950722424392,-0.017038931261346243,-0.642005389158736,-0.6896366147411049,-0.24081217532263588,-0.16031698870386274,72.98810653
872872.0243404221,-798170.9283240259,-243233.6168540462,4738.823201536156,1926.0292699778197,2986.572983615683,3514.936673440028,890.2485216724225,-1439.9316775902014,715.9149404167338,-1743.3729361683208,181.33213586850192,-88.56875080678203,-176.74958745459475,-6.367556082871362,-13.340542116653115,-0.5558647924972648,-0.6280377485876625,-0.03382711627541834,-0.29191280141399,1.1489515162414667,0.4155339611922759,-0.1865874049263154,191.2405058
875074.243931517,-791325.1834100839,-243485.34991975437,4667.331125361274,1316.8496650240463,3308.294585963679,3514.304545654978,873.4192175222247,-1381.233321766477,749.6303651624806,-1692.268882489534,195.7653444276618,-93.39406923030121,-176.30769618748818,-2.417687692049944,-13.416332602418546,0.2278866698367203,-0.6466661518912122,-0.02712472105923707,-0.5748141150690712,0.5664593857406864,-0.6343569832250068,-0.05503867196843218,265.44369190000003
1020163.2406805749,-229986.33231528412,-297038.30520195747,426.704865311776,3332.6628994897433,5030.372529752015,-4735.435131099778,295.6623260794564,-2359.2301992218745,1232.1473189246922,-40.57482060134097,441.51646626537723,-78.37148322477513,53.087372920364714,-12.113431564563227,-3.8348284025535193,3.500824161138176,-0.45606950579439265,-0.034457503866262056,-0.7230250711658308,-0.6808507339916191,-0.2565122812746183,-0.08253361151215124,158.8571674
1334019.8130453834,344624.6997332231,-179701.99582491847,-3768.7333067603936,3097.4410820953585,5300.473127844433,1376.693210263014,-38.22263116235265,-2433.9655083477073,2554.643790623383,-3052.8093158505635,385.9820270598861,-379.18387956467467,-210.5293016115341,-4.524787748771356,-2.760779423650586,15.948939102904191,2.464961126414655,0.052791991080442836,-0.5161465097069502,0.5780688826648027,-0.6130843928457949,0.08798283781758155,200.1099516
1128703.5711757801,7264.35335345917,-200252.62874342108,-1180.0206518485327,2938.3223130869574,4537.5010247998825,-3719.501525063326,209.27831311841084,-2185.4763411048143,1181.5644982906615,-2532.529840137632,357.92403158585574,35.50047115248013,118.51047248309571,-34.615949289030986,4.850967142369771,9.343764535974964,-0.09206624802580217,-0.023479339152681324,-0.6022432983627825,0.5748212362758344,-0.6338308729166361,0.10949424427429934,60.08096168
