,surface_x,surface_y,standardized_operator_name,gross_perforated_length,total_proppant,true_vertical_depth,proppant_intensity,frac_fluid_intensity,average_stage_length,average_proppant_per_stage,average_frac_fluid_per_stage,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,pad_id,frac_seasoning,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y,Slickwater,Crosslink,Linear,relative_well_position_Inner Well,relative_well_position_Outer Well,relative_well_position_Standalone Well,batch_frac_classification_Batch-Concurrent Frac,batch_frac_classification_Batch-Sequential Frac,batch_frac_classification_Non-Batch Frac,well_family_relationship_Infill Child Well,well_family_relationship_Sibling Well,well_family_relationship_Standalone Well,OilPeakRate
8545,764127.9552,1629133.951,1080.0,5588.582677,590000.0,6227.362204999999,105.5723846,173.8076909,232.701026,21654.42857,110012.18295,0.607409167,1.646336695,1.0,100632.0,38.0,759883.0482,1629883.522,756475.7333,1630477.635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,54.86905611
8546,766685.9454,1612135.637,1080.0,6842.519684999999,677285.7143,6021.653543,109.00965445,570.8121912,232.701026,21654.42857,110012.18295,0.195241956,5.121849946,1.5,116114.0,38.0,762513.7561,1612875.1919999998,759033.8893,1613471.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,81.4047745
8547,806427.5667,1615073.2680000002,1088.0,6822.834645999999,557714.2857,6513.779528,81.74231308,455.0995505,232.701026,21654.42857,110012.18295,0.1796141369999999,5.567490488,1.5,117335.0,38.0,810602.7884,1614378.113,814052.6453,1613764.309,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.40476831
8548,694780.324,1647038.178,1212.0,3794.291339,334571.4286,5238.188976,88.17758014,570.8121912,232.701026,21654.42857,110012.18295,0.195241956,5.121849946,1.0,115169.0,38.0,697426.6331,1646564.676,699358.8488,1646226.485,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.399016077999999
8549,752493.2237,1606673.217,1080.0,6694.88189,390791.2857,6061.023622,58.3716475,382.5454188,267.7952756,15631.651430000002,102443.8559,0.152587496,6.553616956,1.5,106895.0,38.0,756636.4122,1606037.343,760124.3147,1605326.052,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,96.95773258
8550,807397.9186,1613763.4640000002,1088.0,5718.503937,516866.0714,6377.952756000001,90.38484141,486.3937248,219.9424591,19879.46429,106978.6319,0.185826496,5.381363924,1.0,110109.0,31.0,803811.9054,1614349.1819999998,801171.9414,1614853.6519999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,67.72620096
8551,709189.2335,1623062.414,1313.0,4047.244094,354571.4286,5335.629921,87.60811562,570.8121912,232.701026,21654.42857,110012.18295,0.195241956,5.121849946,1.0,103646.0,38.0,711924.5814,1622602.319,714008.7662,1622210.425,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.92611471
8552,808051.568,1624406.302,1088.0,6374.015748,491714.2857,6416.338583,77.14356305,283.1211673,232.701026,21654.42857,110012.18295,0.2724754339999999,3.670055623,1.5,112764.0,22.0,812301.4898,1623668.478,815701.9011,1623073.779,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66.68691508
8553,711504.4676,1472355.727,1030.0,4104.330709000001,306000.0,5448.818898,74.55539568,322.07875010000004,232.701026,21654.42857,110012.18295,0.231481883,4.319992499,1.0,100287.0,38.0,708994.8772,1471741.892,706951.0861,1471981.684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82676826
8554,712878.4122,1614285.7219999998,1183.0,3683.070866,336714.2857,5368.110236,91.42215775,570.8121912,232.701026,21654.42857,110012.18295,0.195241956,5.121849946,1.0,101789.0,38.0,710411.7495,1614624.13,708496.266,1614860.749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84524194
8555,763582.3119,1686826.608,1146.0,6448.818898,384110.7143,5595.472441,59.5629557,570.8121912,238.8451444,14226.32275,110012.18295,0.195241956,5.121849946,1.5,101622.0,16.0,759810.4153,1687452.593,756692.7424,1688002.085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,22.55008559
8556,759242.1147,1464333.803,1119.0,1216.535433,677285.7143,6903.543306999999,109.00965445,2129.587881,232.701026,21654.42857,110012.18295,0.195241956,5.121849946,0.0,108132.0,38.0,762165.275,1464447.008,764339.2316,1464125.064,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.8214304
8557,752475.2914,1606676.233,1080.0,6724.409449,299588.0,6006.8897640000005,44.55231382,331.09529710000004,320.2099738,14266.09524,106020.0164,0.134560395,7.431607222,1.5,106895.0,38.0,748296.281,1607422.7240000002,744891.9904,1608002.717,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,125.3616779
8558,767648.4667,1599137.814,1080.0,6860.236220000001,486113.8571,6509.84252,70.85963829,474.9028167,236.5598697,16762.5468,112342.9484,0.149208713,6.702021463,1.5,113456.0,38.0,771842.9514,1598337.855,775378.2848,1597771.8069999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.92858519
8559,767644.8307,1599116.18,1080.0,6842.519684999999,470828.8571,6408.464567,68.80928062,515.9418911,195.5005624,13452.25306,100866.9299,0.133366338,7.498143949,1.5,113456.0,38.0,763477.2214,1599817.689,759947.0492,1600441.6919999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,91.48691892
8560,750710.3517,1596525.945,1080.0,3620.07874,430478.5714,6144.685039,118.9141459,763.5254994,172.3847019,20498.97959,131620.1156,0.155743516,6.420813047,1.0,115887.0,38.0,746454.1532,1597290.396,743173.2325,1597865.861,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,71.52382059
8561,750728.2849,1596522.9330000002,1080.0,7274.606298999999,590964.2857,6440.944882,81.2366005,524.6443496,242.4868766,19698.80952,127219.3697,0.154841276,6.458226297,1.5,115887.0,38.0,755020.2373,1595724.249,758656.8671,1595076.795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,72.26191595
8562,747225.3656,1568410.813,1311.0,5881.8897640000005,454106.5714,6411.417323,77.20419621,313.79792210000005,245.0787402,18921.10714,76905.1994,0.246031573,4.064518996,1.0,109600.0,49.0,751873.6631,1567711.305,755637.0052,1567068.623,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.16412341
8563,738413.3919,1473819.116,1030.0,4578.740157,428571.4286,5977.362204999999,93.6002948,415.6497703,232.701026,21654.42857,110012.18295,0.225190296,4.440688687,1.0,112340.0,38.0,735136.2204,1474398.4109999998,732706.3039,1474834.323,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.10357655
8564,795504.4723,1649314.978,1311.0,7087.598425,677285.7143,5976.377953,109.00965445,403.6271103,262.5036454,21654.42857,105953.5878,0.195241956,5.121849946,1.5,104726.0,21.0,791224.8738,1650067.14,787491.7663,1650762.628,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.07143446
8565,767467.0899,1615808.367,1080.0,7260.826771999999,613377.8571,6025.590551,84.47768779,550.1233873,242.0275591,20445.92857,133145.0206,0.153561346,6.512055451,1.5,106571.0,29.0,763216.2274,1616555.659,759590.6926,1617180.324,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.33096048
8566,768176.3705,1687133.7030000002,1146.0,5302.165354,285625.0,3801.181102000001,53.86950065,751.7841643999999,230.5289284,12418.47826,173307.9978,0.071655541,13.95565497,1.0,101583.0,18.0,765074.3118,1687676.993,762597.4025,1688141.904,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83.33096528
8567,767452.818,1688774.25,1146.0,6601.377953,253964.2857,5649.606299,38.47140514,325.7563534,275.0574147,10581.84524,89601.70037,0.11809871,8.46749299,1.5,115639.0,14.0,771327.0451,1688060.178,774440.7553,1687592.456,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0595297
8568,702928.8632,1571709.517,1311.0,7356.299212999999,667714.2857,5623.0314960000005,90.7676899,532.9373498,232.701026,21654.42857,110012.18295,0.170315873,5.871443356,1.5,117861.0,55.0,707352.691,1571025.56,710749.5058,1570450.115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.27024882
8569,751664.8929999999,1601900.544,1080.0,7295.275591,600933.2857,6312.992126,82.37293825,551.1737113,243.175853,20031.10952,134032.1374,0.149450049,6.69119887,1.5,106456.0,38.0,755948.5833,1601127.466,759584.0603,1600412.063,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,106.6547784
8570,751668.0109999999,1601919.095,1080.0,6805.118109999999,561540.7857,6042.322835,82.51741948,535.9969518999999,226.83727030000003,18718.02619,121584.0855,0.153951285,6.495561244,1.5,106456.0,38.0,747518.8216,1602692.171,744086.8609,1603252.811,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,119.9650979
8571,808241.0801,1628101.745,1088.0,9389.76378,859909.8571,6397.637795000001,91.57949841,309.9962916,208.6614173,19109.10794,64684.26557,0.295421271,3.384996609,2.0,116919.0,34.0,813900.5786,1627124.95,818826.6401,1626231.867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,149.9285946
8572,808518.1775,1629696.397,1088.0,9875.984252,571372.6429,6397.637795000001,57.85475435,273.60153169999995,352.7137233,20406.16582,96503.01493,0.2114562519999999,4.729110594,2.0,103092.0,35.0,814107.9827,1628751.862,819085.9004,1627885.813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,138.8726405
8573,808379.3585,1628897.529,1088.0,9991.141732,800892.0714,6418.307087,80.16021521,279.6879984,293.85710980000005,23555.64916,82188.30684,0.286605845,3.489112369,2.0,103255.0,36.0,814063.0842,1627904.211,818986.8052,1627062.049,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,137.7531959
8574,808989.9051,1664176.469,1088.0,9901.574803,921907.3571,6071.850394,93.10714462,356.09896560000004,319.4056388,29738.947,113740.0176,0.261464238,3.824614825,2.0,110751.0,39.0,814421.9062,1664025.425,819429.6592,1663133.4319999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,168.18732759999995
8575,808983.0766,1664136.341,1088.0,9480.314961,909534.3571,6061.023622,95.93925528,342.40297030000005,316.0104987,30317.8119,108202.9334,0.280193992,3.5689558910000003,2.0,110751.0,47.0,814503.4194,1663159.862,819339.1544,1662337.967,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,129.3758137
8576,808966.2682,1664037.566,1088.0,9154.527559,777194.2857,6067.913386,84.89725774,308.6598319,381.4386483,32383.09524,117734.7891,0.275051202,3.635686712,2.0,110751.0,56.0,813835.8346,1662397.594,818418.0989,1661562.4330000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,114.2202558
8577,766809.0846,1593724.208,1080.0,7035.433071,584805.7143,6529.527559,83.1229163,553.8280426,242.6011404,20165.71429,134359.3147,0.150087951,6.66276001,1.5,103287.0,31.0,770928.7822,1592994.377,774438.7776,1592366.166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,172.4190743
8578,809322.5205,1666390.789,1088.0,9780.511811,811865.5714,6049.212598,83.00849558,305.5908035,391.2204724,32474.622860000003,119553.3785,0.271632833,3.68144009,2.0,102054.0,64.0,814848.3362,1665808.947,819717.5828,1664906.4730000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91.59525227
8579,809316.2148,1666353.749,1088.0,9680.11811,809620.0714,6034.448819,83.63741663,310.311706,387.2047244,32384.802860000003,120154.1586,0.269527108,3.710201946,2.0,102054.0,24.0,814660.3387,1664938.97,819587.2966,1663990.623,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,182.6170918
8580,805135.6823,1626642.336,1088.0,7259.84252,673537.3571,6411.417323,92.7757531,335.6912179,219.9952279,20410.22294,73850.46597,0.276372297,3.618307658,1.5,106480.0,52.0,809530.9558,1625879.493,813212.0342,1625229.3369999998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.04762879999999
8581,805314.1193,1627675.896,1088.0,7702.755906,714547.7857,6409.448819,92.76521215,335.8614673,220.0787402,20415.65102,73915.96858,0.276200818,3.620554079,1.5,110110.0,41.0,809689.1605,1626909.959,813385.6165,1626251.2780000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.65476943
8582,768914.3655,1691348.985,1146.0,1334.645669,65276.78571,5538.385827,48.90945006,367.5377268,232.701026,21654.42857,110012.18295,0.133073278,7.514656705,0.0,117831.0,53.0,766156.3734,1691847.221,764149.9565,1692180.146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.377777991
8583,752490.9523,1565255.5259999998,1311.0,7560.03937,575000.0,6183.070866,76.05780497,81.03834713,232.701026,21654.42857,110012.18295,0.938540921,1.065483643,1.5,101414.0,39.0,756800.0492,1564566.358,760613.877,1563989.0990000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,59.4047711
8584,753251.5281,1548016.476,1311.0,5096.456693,429397.8571,6805.118109999999,84.25419522,529.1639034,196.0175651,16515.3022,103725.4199,0.159221358,6.280564452,1.0,109592.0,44.0,757543.9277,1547354.9019999998,760499.3277,1546929.174,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,47.5210391
8585,773731.8495,1433395.254,1037.0,4286.417323,420004.2143,7521.653543,97.98490969,134.75661509999998,225.6009117,22105.48496,30401.21523,0.7271250440000001,1.37527927,1.0,100054.0,54.0,777082.6101,1432799.865,779495.2721,1432374.2780000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.85715228
8586,806826.9979,1615320.179,1088.0,10317.91339,720473.5714,6334.645669,69.82744907,341.9102695,219.530072,15329.22492,75059.58608,0.204227411,4.896502364,2.0,100217.0,20.0,801008.8613,1616642.956,795778.0734,1617552.929,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,165.6532002
8587,807963.2793,1619211.197,1088.0,10635.82677,1935142.857,6661.417323,181.9456915,778.5486627,232.701026,21654.42857,110012.18295,0.2336985469999999,4.279016756,2.0,112336.0,38.0,801585.0295,1620302.945,796363.9692,1621232.017,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,345.3929106
8588,767955.4159,1691674.945,1146.0,5756.8897640000005,261678.5714,5592.519685,45.45485187,323.28349289999994,261.67680740000003,11894.48052,84595.79231,0.14060369,7.112188899,1.0,116187.0,8.0,771461.4577,1691043.3080000002,774158.5506,1690594.822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.17857594
8589,765804.3004,1686075.4009999998,1146.0,6881.8897640000005,219957.1429,5625.984252,31.96173586,282.98398460000004,286.7454068,9164.880952,81144.3578,0.112945388,8.853836532999999,1.5,117767.0,21.0,769777.0226,1685530.375,773174.3368,1685114.939,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.79365757
8590,807538.2925,1616781.1919999998,1088.0,10731.29921,1042623.286,6330.708661,97.15722813,385.0006004,275.1615183,26733.9304,105937.3497,0.252356043,3.962655252,2.0,100958.0,68.0,801331.7862,1617554.498,795922.3233,1618516.843,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.9920852
8591,807544.5447,1616818.2340000002,1088.0,10961.61417,1134330.143,6333.661417,103.4820351,421.6016129,243.5914261,25207.33651,102698.5381,0.245449808,4.074152701,2.0,100958.0,67.0,801583.186,1618343.812,796099.3675,1619358.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,217.7258273
8592,745758.6956,1541163.354,1131.0,7627.952756000001,675285.7143,6612.204724,88.5277788,373.5974818,232.701026,21654.42857,110012.18295,0.23696032,4.220115842,1.5,112191.0,41.0,750326.5296,1540434.0780000002,753996.7591,1539877.8469999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.05278723
8593,790545.0896,1570662.198,1041.0,7777.559055,778000.0,6727.362204999999,100.0313845,404.9078743,232.701026,21654.42857,110012.18295,0.2470472689999999,4.04780836,1.5,109896.0,27.0,785933.2742,1571422.814,782135.7447,1572040.471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,157.3571672
8594,615954.9571,1685173.254,1290.0,3534.448819,267714.2857,4288.385827,75.74428134,360.1438537,232.701026,21654.42857,110012.18295,0.21031674,4.75473326,1.0,103421.0,48.0,613487.9184,1685591.717,611703.3334,1685926.8069999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.46428625
8595,761741.7067,1677197.488,1146.0,8943.897638,344571.4286,5595.472441,38.52586898,340.4389892,232.701026,21654.42857,110012.18295,0.1131652669999999,8.836633622999999,2.0,107474.0,18.0,756673.5357,1678088.721,752293.6168,1678861.0880000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41667106
8596,812304.5015,1670123.024,1041.0,7502.952756000001,489000.0,6008.858268,65.17434081,367.8628227,232.701026,21654.42857,110012.18295,0.17717023,5.64428912,1.5,109633.0,14.0,816799.7832,1669345.72,820394.8915,1668694.853,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,134.6190685
8597,782982.715,1684737.5369999998,1041.0,7493.110235999999,531428.5714,5745.07874,70.92229457,308.0593084,241.71323340000004,17142.85714,74462.01152,0.2302228589999999,4.343617339,1.5,104201.0,8.0,778390.9940000001,1685241.385,774850.8641,1685863.775,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,73.26826531
8598,769497.5918,1609230.91,1080.0,7594.488189,554048.5714,6078.740157,72.95403688,391.6631887,303.7795276,22161.94286,118979.2584,0.18626728,5.368629419,1.5,109080.0,18.0,765091.7284,1609963.195,761402.5443,1610665.836,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,74.45239247
8599,769500.7138,1609249.451,1080.0,7391.732282999999,486751.8571,6380.905511999999,65.85085045,387.2603651,295.6692913,19470.07429,114500.9977,0.170042835,5.880871128,1.5,109080.0,18.0,773792.4191,1608446.142,777424.8482,1607781.46,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83.5629381
8600,771244.7303,1531044.509,1080.0,7073.818898,571109.1429,6601.377953,80.73561836,511.8243219,252.6363892,20396.7551,129305.4486,0.157740879,6.339510767,1.5,116479.0,54.0,775447.3266,1530332.717,778875.4954,1529733.997,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,121.73811409999998
8601,747559.0739,1568819.129,1311.0,7721.456693000001,154752.5,6417.322835,20.0418789,94.68292298,232.701026,21654.42857,110012.18295,0.211673639,4.72425382,1.5,113792.0,38.0,751990.507,1568323.715,755756.3446,1567650.7880000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,80.41285258
8602,756520.7454,1572555.575,1311.0,7590.551181,715142.8571,6619.094488000001,94.21487848,331.72721,232.701026,21654.42857,110012.18295,0.284013116,3.520964155,1.5,112106.0,19.0,761262.2775,1571792.706,765112.0313,1571219.397,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36.27381514
8603,756523.8476,1572574.124,1311.0,7130.905512,607751.5714,6275.590551,85.22782561,367.125171,339.56692910000004,28940.55102,124663.5669,0.23214923,4.307574062,1.5,112106.0,60.0,761150.0473,1571784.2980000002,765073.8849,1571220.273,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.58334054
8604,769302.6045,1472045.0480000002,1119.0,5235.236220000001,446571.4286,6839.5669290000005,85.30110386,509.3566397,232.701026,21654.42857,110012.18295,0.167468326,5.971278409,1.0,113866.0,7.0,766073.2199,1472612.457,763354.9848,1473010.5480000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69048233
8605,771247.8101,1531063.05,1080.0,6932.086614,572104.3571,6532.480315,82.52989165,541.0265032000001,247.5745219,20432.29847,133944.3779,0.152543159,6.555521792,1.5,116479.0,71.0,767030.1681,1531740.681,763504.5985,1532211.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,132.94049679999998
8606,747266.5896,1569716.694,1311.0,8398.622047,79942.35714,6456.692913,9.518508714,64.0714316,232.701026,21654.42857,110012.18295,0.148560887,6.731246829,1.5,100645.0,38.0,751983.9634,1568964.885,756105.7843,1568252.519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.43666428
8607,747694.8876,1570315.804,1311.0,7228.346457,330031.4286,6473.425197,45.65794273,386.926104,314.2759329,14349.19255,121601.5623,0.118001712,8.474453312,1.5,104137.0,53.0,752350.9176,1569552.949,756244.2434,1568967.094,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,74.52127004
8608,756396.3167,1584630.945,1311.0,7257.874016,709142.8571,6666.338583,97.70669146,330.5540329,232.701026,21654.42857,110012.18295,0.29558463,3.383125843,1.5,111005.0,46.0,761030.6641,1583401.093,764788.9025,1582838.2759999998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,72.67778903
8609,756399.9436,1584652.586,1311.0,7792.322834999999,696714.2857,6678.149606,89.41034663,334.6889312,232.701026,21654.42857,110012.18295,0.267144618,3.743290836,1.5,111005.0,45.0,761067.6205,1584169.815,765005.4119,1583345.419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.67778903
8610,752606.5577,1607324.983,1080.0,7154.527559,570226.7143,5998.0314960000005,79.70151901,520.5853281000001,238.484252,19007.55714,124151.4025,0.153099818,6.531686402999999,1.5,104383.0,17.0,748204.1345,1608110.689,744699.9754,1608727.155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.14286862
8611,753435.6412,1612097.521,1080.0,7298.228345999999,551499.2857,5999.015748,75.56618669,468.0493118,243.2742782,18383.30952,113864.3585,0.161449199,6.193898783,1.5,114839.0,110.0,749074.7495,1612847.3,745502.4318,1613460.435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,125.771448
8612,753432.5176,1612078.971,1080.0,7250.0,590639.0714,6031.4960630000005,81.46745813,516.5263558,241.6666667,19687.96905,124827.2027,0.157721784,6.340278286,1.5,114839.0,27.0,757857.0405,1611317.851,761366.0447,1610697.995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,130.5813694
8613,750991.4253,1595410.57,1311.0,7442.913386,673428.5714,6077.755906,90.47916273,422.5024773,232.701026,21654.42857,110012.18295,0.214150609,4.66961082,1.5,117196.0,58.0,746290.7814,1596565.66,742756.3268,1597218.449,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.66667358
8614,750995.059,1595432.2130000002,1311.0,7545.275591,677714.2857,5803.149606,89.81968618,430.8268087,232.701026,21654.42857,110012.18295,0.208482119,4.796574414,1.5,117196.0,38.0,746479.0648,1596452.08,742739.6239,1597150.496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,61.69048574
8615,769694.7947,1521817.095,1080.0,7049.212598,592182.8571,7049.212598,84.00695097,543.4578032000001,243.0762965,20420.09852,132101.7101,0.154578608,6.469200428,1.5,105668.0,33.0,773912.4742,1521071.851,777379.6718,1520513.486,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,77.7619168
8616,766022.9714,1592798.029,1209.0,7824.80315,685571.4286,6555.11811,87.61516622,302.3362255,232.701026,21654.42857,110012.18295,0.289793808,3.450729349,1.5,102122.0,31.0,770604.5405,1591665.571,774540.7735,1590941.625,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54.26191316
8617,757166.8666,1573111.687,1311.0,6905.511811,652428.5714,6566.929134,94.47939404,335.6084059,232.701026,21654.42857,110012.18295,0.281516769,3.552186266,1.5,102603.0,37.0,761577.6748,1572448.937,765028.946,1571809.707,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.84524535
8618,757169.9691,1573130.235,1311.0,7459.645668999999,770347.9286,6291.338583,103.2687024,282.6973183,232.701026,21654.42857,351470.3044,0.365297779,2.737492694,1.5,102603.0,53.0,761760.3309,1572463.404,765243.2701,1571770.092,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.97619635
8619,766026.0845,1592816.573,1311.0,7787.401575,756000.0,6588.582677,97.07987867,334.6661405,232.701026,21654.42857,110012.18295,0.290079775,3.447327552,1.5,102122.0,38.0,770800.3004,1592256.174,774705.0140000001,1591640.27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,56.96429453
8620,795640.0159,1650070.304,1311.0,6950.787402,530428.5714,5887.795276,76.31201198,275.3678958,231.6929134,17680.952380000002,63800.79003,0.277127483,3.608447591000001,1.5,115700.0,35.0,791439.1003,1650824.117,787882.3294,1651439.022,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,42.68651454
8621,707518.0782,1630650.886,1183.0,7226.377953,749813.3571,5275.590551,103.7606062,318.81334639999994,218.9811501,22721.61688,69814.11326,0.325458791,3.072585618,1.5,117868.0,38.0,711840.755,1629957.602,715465.5421,1629329.6719999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.97619326
8622,767072.3126,1592612.331,1311.0,8005.905512,650000.0,6527.559055,81.19006639,334.4466045,232.701026,21654.42857,110012.18295,0.242759428,4.119304484,1.5,110292.0,38.0,762268.5435,1593265.481,758388.2364,1593781.134,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,96.00160216
